metrics-daemon/host/cpu_percent (%)/mean,metrics-daemon/host/cpu_percent (%)/min,metrics-daemon/host/cpu_percent (%)/max,metrics-daemon/host/cpu_percent (%)/last,metrics-daemon/host/memory_percent (%)/mean,metrics-daemon/host/memory_percent (%)/min,metrics-daemon/host/memory_percent (%)/max,metrics-daemon/host/memory_percent (%)/last,metrics-daemon/host/swap_percent (%)/mean,metrics-daemon/host/swap_percent (%)/min,metrics-daemon/host/swap_percent (%)/max,metrics-daemon/host/swap_percent (%)/last,metrics-daemon/host/memory_used (GiB)/mean,metrics-daemon/host/memory_used (GiB)/min,metrics-daemon/host/memory_used (GiB)/max,metrics-daemon/host/memory_used (GiB)/last,metrics-daemon/host/load_average (%) (1 min)/mean,metrics-daemon/host/load_average (%) (1 min)/min,metrics-daemon/host/load_average (%) (1 min)/max,metrics-daemon/host/load_average (%) (1 min)/last,metrics-daemon/host/load_average (%) (5 min)/mean,metrics-daemon/host/load_average (%) (5 min)/min,metrics-daemon/host/load_average (%) (5 min)/max,metrics-daemon/host/load_average (%) (5 min)/last,metrics-daemon/host/load_average (%) (15 min)/mean,metrics-daemon/host/load_average (%) (15 min)/min,metrics-daemon/host/load_average (%) (15 min)/max,metrics-daemon/host/load_average (%) (15 min)/last,metrics-daemon/gpu:0/memory_used (MiB)/mean,metrics-daemon/gpu:0/memory_used (MiB)/min,metrics-daemon/gpu:0/memory_used (MiB)/max,metrics-daemon/gpu:0/memory_used (MiB)/last,metrics-daemon/gpu:0/memory_free (MiB)/mean,metrics-daemon/gpu:0/memory_free (MiB)/min,metrics-daemon/gpu:0/memory_free (MiB)/max,metrics-daemon/gpu:0/memory_free (MiB)/last,metrics-daemon/gpu:0/memory_total (MiB)/mean,metrics-daemon/gpu:0/memory_total (MiB)/min,metrics-daemon/gpu:0/memory_total (MiB)/max,metrics-daemon/gpu:0/memory_total (MiB)/last,metrics-daemon/gpu:0/memory_percent (%)/mean,metrics-daemon/gpu:0/memory_percent (%)/min,metrics-daemon/gpu:0/memory_percent (%)/max,metrics-daemon/gpu:0/memory_percent (%)/last,metrics-daemon/gpu:0/gpu_utilization (%)/mean,metrics-daemon/gpu:0/gpu_utilization (%)/min,metrics-daemon/gpu:0/gpu_utilization (%)/max,metrics-daemon/gpu:0/gpu_utilization (%)/last,metrics-daemon/gpu:0/memory_utilization (%)/mean,metrics-daemon/gpu:0/memory_utilization (%)/min,metrics-daemon/gpu:0/memory_utilization (%)/max,metrics-daemon/gpu:0/memory_utilization (%)/last,metrics-daemon/gpu:0/fan_speed (%)/mean,metrics-daemon/gpu:0/fan_speed (%)/min,metrics-daemon/gpu:0/fan_speed (%)/max,metrics-daemon/gpu:0/fan_speed (%)/last,metrics-daemon/gpu:0/temperature (C)/mean,metrics-daemon/gpu:0/temperature (C)/min,metrics-daemon/gpu:0/temperature (C)/max,metrics-daemon/gpu:0/temperature (C)/last,metrics-daemon/gpu:0/power_usage (W)/mean,metrics-daemon/gpu:0/power_usage (W)/min,metrics-daemon/gpu:0/power_usage (W)/max,metrics-daemon/gpu:0/power_usage (W)/last,metrics-daemon/duration (s),metrics-daemon/timestamp,metrics-daemon/last_timestamp
0.0,0.0,0.0,0.0,38.8,38.8,38.8,38.8,0.0,0.0,0.0,0.0,4.968410491943359,4.968410491943359,4.968410491943359,4.968410491943359,0.82958984375,0.82958984375,0.82958984375,0.82958984375,0.9365234375,0.9365234375,0.9365234375,0.9365234375,0.89697265625,0.89697265625,0.89697265625,0.89697265625,8.5,8.5,8.5,8.5,5929.4375,5929.4375,5929.4375,5929.4375,6144.0,6144.0,6144.0,6144.0,0.10000000000000002,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,41.0,41.0,41.0,41.0,25.784999999999997,25.785,25.785,25.785,0.24046515000009094,1714312439.7591588,1714312439.524446
10.498785345884595,0.0,14.5,11.5,39.302611882590085,38.6,39.5,39.5,0.0,0.0,0.0,0.0,5.046079624323391,4.938610076904297,5.073734283447266,5.073734283447266,0.8407989994301329,0.82958984375,0.84326171875,0.84326171875,0.9377244185710967,0.9365234375,0.93798828125,0.93798828125,0.8977733103857222,0.89697265625,0.89794921875,0.89794921875,8.5,8.5,8.5,8.5,5929.4375,5929.4375,5929.4375,5929.4375,6144.0,6144.0,6144.0,6144.0,0.10000000000000002,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,41.46310954356109,41.0,42.0,42.0,26.979652432433568,25.785,27.393,27.359,2.8022212500000023,1714312442.3209155,1714312441.523749
9.27314249478138,0.0,14.5,7.9,40.404937475278565,38.6,46.5,46.5,0.0,0.0,0.0,0.0,5.212173341546523,4.938610076904297,6.139183044433594,6.139183044433594,0.841558186508153,0.82958984375,0.84326171875,0.84326171875,0.9378057599881601,0.9365234375,0.93798828125,0.93798828125,0.8978275379542496,0.89697265625,0.89794921875,0.89794921875,75.02719627706983,8.5,502.5,502.5,5862.910196934344,5435.4375,5929.4375,5435.4375,6144.0,6144.0,6144.0,6144.0,1.1908358874420006,0.1,8.2,8.2,0.5386857380055218,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,41.50519616565985,41.0,42.0,42.0,27.215588739167362,25.785,27.517,27.517,4.051035261999914,1714312443.569729,1714312443.5246038
9.086007474456807,0.0,14.5,9.2,44.08700213599524,38.6,54.5,54.5,0.0,0.0,0.0,0.0,5.774328180452629,4.938610076904297,7.357383728027344,7.357383728027344,0.8433898652022747,0.82958984375,0.85595703125,0.85595703125,0.938012373121398,0.9365234375,0.939453125,0.939453125,0.897965280264903,0.89697265625,0.89892578125,0.89892578125,338.98147388387815,8.5,1226.5,1226.5,5598.955854629186,4711.4375,5929.4375,4711.4375,6144.0,6144.0,6144.0,6144.0,5.508400533750532,0.1,20.0,20.0,1.1461907792821493,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,41.77108610030259,41.0,43.0,43.0,27.36420356763435,25.785,27.731,27.478,6.112200706999829,1714312445.6308947,1714312445.524744
11.57515270766333,0.0,27.5,27.5,46.61391815185705,38.6,54.6,54.6,0.0,0.0,0.0,0.0,6.157644835315974,4.938610076904297,7.370960235595703,7.370960235595703,0.8464164352258775,0.82958984375,0.85595703125,0.85595703125,0.9383593517530505,0.9365234375,0.939453125,0.939453125,0.8981965994236408,0.89697265625,0.89892578125,0.89892578125,557.3182254551754,8.5,1250.5,1250.5,5380.6190248631465,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,9.075011731505926,0.1,20.4,20.4,5.912764311560025,0.0,38.0,38.0,1.8796000380961688,0.0,15.0,15.0,,,,,42.13961406960687,41.0,45.0,45.0,31.480950839872488,25.785,56.204,56.204,8.051200455000071,1714312447.569895,1714312447.524652
16.8800214754596,0.0,39.1,37.8,48.20210735601314,38.6,54.6,54.6,0.0,0.0,0.0,0.0,6.398811452770842,4.938610076904297,7.370960235595703,7.370292663574219,0.848313768123827,0.82958984375,0.85595703125,0.85595703125,0.9385768697818448,0.9365234375,0.939453125,0.939453125,0.898341611310917,0.89697265625,0.89892578125,0.89892578125,695.1707777993056,8.5,1250.5,1250.5,5242.766573335531,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,11.32720176493494,0.1,20.4,20.4,14.052115041236933,0.0,53.0,43.0,5.291351392605297,0.0,22.0,17.0,,,,,42.86163023164878,41.0,46.0,46.0,37.40858740889864,25.785,63.151,56.145,10.049786221999966,1714312449.5684805,1714312449.5229287
20.509600374857616,0.0,39.3,38.7,49.26886688028416,38.6,54.7,54.7,0.0,0.0,0.0,0.0,6.560198300282709,4.938610076904297,7.371326446533203,7.371326446533203,0.9226080859163868,0.82958984375,1.42822265625,1.42822265625,0.9537386729540764,0.9365234375,1.05712890625,1.05712890625,0.9033609756041593,0.89697265625,0.9375,0.9375,787.3749466854821,8.5,1250.5,1250.5,5150.562427527171,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,12.833604990766553,0.1,20.4,20.4,20.279372218397267,0.0,58.0,47.0,7.821690946369757,0.0,23.0,19.0,,,,,43.51031922558206,41.0,47.0,47.0,41.920107007517906,25.785,70.718,57.68,12.050608001,1714312451.5693026,1714312451.524683
23.108033321006634,0.0,39.3,39.2,50.02763213397817,38.6,54.7,54.6,0.0,0.0,0.0,0.0,6.675577486626763,4.938610076904297,7.371326446533203,7.370082855224609,0.9945982180173103,0.82958984375,1.42822265625,1.42822265625,0.9684595147524602,0.9365234375,1.05712890625,1.05712890625,0.9082217317863726,0.89697265625,0.9375,0.9375,853.3152208245959,8.5,1250.5,1250.5,5084.622225157167,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,13.910914550579056,0.1,20.4,20.4,24.8701212923697,0.0,58.0,49.0,9.66451779548374,0.0,23.0,20.0,,,,,44.07811708460453,41.0,48.0,47.0,44.961713632613716,25.785,70.718,59.853,14.051214244999755,1714312453.5699081,1714312453.5254722
25.013502975810542,0.0,39.4,37.9,50.60685379561097,38.6,54.7,54.7,0.0,0.0,0.0,0.0,6.762155314083849,4.938610076904297,7.371326446533203,7.371212005615234,1.0662948152743505,0.82958984375,1.95458984375,1.95458984375,0.9833919270572403,0.9365234375,1.1728515625,1.1728515625,0.9131481522285763,0.89697265625,0.9755859375,0.9755859375,902.7993908083067,8.5,1250.5,1250.5,5035.138073210541,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,14.719371322596539,0.1,20.4,20.4,27.11146808812141,0.0,58.0,41.0,10.569722228423538,0.0,23.0,16.0,,,,,44.60281303620304,41.0,49.0,49.0,46.65195440682603,25.785,70.718,56.948,16.050947697000083,1714312455.5696418,1714312455.5255113
26.407608012441774,0.0,39.4,37.9,51.057227244656744,38.6,54.7,54.6,0.0,0.0,0.0,0.0,6.829591093731147,4.938610076904297,7.371440887451172,7.370063781738281,1.164679689246625,0.82958984375,1.95458984375,1.95458984375,1.0043759030315322,0.9365234375,1.1728515625,1.1728515625,0.9200635718404033,0.89697265625,0.9755859375,0.9755859375,941.309652085105,8.5,1250.5,1250.5,4996.6278211071285,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,15.348540312484111,0.1,20.4,20.4,29.027315328230767,0.0,58.0,50.0,11.345105000102857,0.0,23.0,20.0,,,,,45.06172952568074,41.0,49.0,49.0,48.32320538216016,25.785,70.718,64.319,18.050122659999943,1714312457.5688167,1714312457.5249393
27.573732374351945,0.0,39.4,38.1,51.41315930582763,38.6,54.7,54.7,0.0,0.0,0.0,0.0,6.883532786233917,4.938610076904297,7.371440887451172,7.371105194091797,1.2434431861500583,0.82958984375,1.95458984375,1.95458984375,1.0211750467104503,0.9365234375,1.1728515625,1.1728515625,0.9255998579294058,0.89697265625,0.9755859375,0.9755859375,972.139894403401,8.5,1250.5,1250.5,4965.797548339798,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,15.852237072751661,0.1,20.4,20.4,31.198870160680926,0.0,58.0,53.0,12.261647478443782,0.0,23.0,22.0,,,,,45.55600270413334,41.0,50.0,50.0,50.19169271752818,25.785,70.718,65.502,20.04932709700006,1714312459.568022,1714312459.5228786
28.732614799469182,0.0,41.2,41.2,51.71126605126459,38.6,54.7,54.7,0.0,0.0,0.0,0.0,6.927674150925357,4.938610076904297,7.371440887451172,7.370574951171875,1.3303858704270517,0.82958984375,2.27880859375,2.27880859375,1.0405087275499623,0.9365234375,1.25341796875,1.25341796875,0.9320262697697143,0.89697265625,1.0029296875,1.0029296875,997.3860225392706,8.5,1250.5,1250.5,4940.551453146939,4687.4375,5929.4375,4687.4375,6144.0,6144.0,6144.0,6144.0,16.264699566953915,0.1,20.4,20.4,32.892161085944586,0.0,58.0,45.0,13.027138387212236,0.0,23.0,19.0,,,,,45.98330694156136,41.0,51.0,51.0,51.31530745538227,25.785,70.718,63.613,22.04905890200007,1714312461.5677533,1714312461.5234237
